name,url
2017年喜剧《三个老枪手/抢钱耆兵》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:8014/[阳光电影www.ygdy8.com].三个老枪手.BD.720p.中英双字幕.mkv
2017年布鲁斯・威利斯动作《首杀/第一枪》HD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:7013/[阳光电影www.ygdy8.com].首杀.HD.720p.中英双字幕.rmvb
2017年高分获奖剧情《一念无明》HD粤语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:7012/[阳光电影www.ygdy8.com].一念无明.HD.720p.粤语中字.mkv
2017年动作《共助/机密同盟/秘密任务》BD韩语中字,ftp://ygdy8:ygdy8@yg45.dydytt.net:8012/[阳光电影www.ygdy8.com].共助.BD.720p.韩语中字.mkv
2017年剧情《台北物语》HD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8026/[阳光电影www.ygdy8.com].台北物语.HD.720p.国语中字.mkv
2017年剧情《忠爱无言/老人与狗》HD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8025/[阳光电影www.ygdy8.com].忠爱无言.HD.720p.国语中字.mkv
2017年爱情剧情《我们停战吧》BD国粤双语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8024/[阳光电影www.ygdy8.com].我们停战吧.BD.720p.国粤双语中字.mkv
2017年科幻动作《攻壳机动队真人版》BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8022/[阳光电影www.ygdy8.com].攻壳机动队.BD.720p.中英双字幕.mkv
2017年高分家庭剧情《天才少女》BD中英双字幕,ftp://ygdy8:ygdy8@yg45.dydytt.net:8003/[阳光电影www.ygdy8.com].天才少女.BD.720p.中英双字幕.mkv
2017年动作《走火交易/玩命枪火》BD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:7047/[阳光电影www.ygdy8.com].走火交易.BD.720p.中英双字幕.mkv
2017年动画喜剧《宝贝老板》英国粤三语.BD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:8045/[阳光电影www.ygdy8.com].宝贝老板.BD.720p.国粤英三语.中英双字幕.mkv
2017年刘青云古天乐动作《毒。诫》BD国粤双语中字,ftp://ygdy8:ygdy8@yg37.dydytt.net:8044/[阳光电影www.ygdy8.com].毒。诫.BD.720p.国粤双语中字.mkv
2017年科幻动作《攻壳机动队》国英双语.HD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8020/[阳光电影www.ygdy8.com].攻壳机动队.HD.720p.国英双语.中英双字幕.mkv
2016年剧情历史《承诺/诺言》BD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:7044/[阳光电影www.ygdy8.com].承诺.BD.720p.中英双字幕.mkv
2016年冒险动作《迷失Z城/失落之城》BD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:8043/[阳光电影www.ygdy8.com].迷失Z城.BD.720p.中英双字幕.mkv
2016年高分获奖剧情《将来的事》BD法语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8019/[阳光电影www.ygdy8.com].将来的事.BD.720p.法语中字.mkv
2017年动作《速度与激情8》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:7043/[阳光电影www.ygdy8.com].速度与激情8.BD.720p.国英双语.中英双字幕.mkv
2017年黄磊海清喜剧《麻烦家族》HD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8017/[阳光电影www.ygdy8.com].麻烦家族.HD.720p.国语中字.mkv
2017年动画《蓝精灵：寻找神秘村》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8014/[阳光电影www.ygdy8.com].蓝精灵：寻找神秘村.BD.720p.国英双语.中英双字幕.mkv
2017年动作《被操纵的城市/虚拟都市》BD韩语中字,ftp://ygdy8:ygdy8@yg37.dydytt.net:8041/[阳光电影www.ygdy8.com].被操纵的城市.BD.720p.韩语中字.mkv
2017年动作《金刚：骷髅岛》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:7009/[阳光电影www.ygdy8.com].金刚：骷髅岛.BD.720p.国英双语.中英双字幕.mkv
2017年段奕宏黄轩动作《非凡任务/猎鹰》BD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:7008/[阳光电影www.ygdy8.com].非凡任务.BD.720p.国语中字.mkv
2016年林家栋陈静《此情此刻》BD国粤双语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9243/[阳光电影www.ygdy8.com].此情此刻.BD.720p.国粤双语中字.mkv
2017年恐怖动作《救僵清道夫/尸奔日记》BD国粤双语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9242/[阳光电影www.ygdy8.com].救僵清道夫.BD.720p.国粤双语中字.mkv
2017年动画喜剧《蓝精灵：寻找神秘村》HD中英双字幕,ftp://ygdy8:ygdy8@yg37.dydytt.net:7036/[阳光电影www.ygdy8.com].蓝精灵：寻找神秘村.HD.720p.中英双字幕.rmvb
2017年剧情音乐《歌声不绝》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8271/[阳光电影www.ygdy8.com].歌声不绝.BD.720p.中英双字幕.mkv
2017年剧情传记历史《动物园长的夫人》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9282/[阳光电影www.ygdy8.com].动物园长的夫人.BD.720p.中英双字幕.mkv
2017年王凯张鲁一悬疑《嫌疑人X的献身》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:8270/[阳光电影www.ygdy8.com].嫌疑人X的献身.HD.720p.国语中字.mkv
2017年科幻动作《超凡战队》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8282/[阳光电影www.ygdy8.com].超凡战队.BD.720p.中英双字幕.mkv
2017年剧情《春娇救志明/志明与春娇3》HD国粤双语中字,ftp://ygdy8:ygdy8@yg77.dydytt.net:8019/[阳光电影www.ygdy8.com].春娇救志明.HD.720p.国粤双语中字.mkv
2017年科幻惊悚《异星觉醒/外星生命》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:8018/[阳光电影www.ygdy8.com].异星觉醒.BD.720p.中英双字幕.mkv
2017年惊悚动作《贝尔科实验/办公室大狂杀》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9238/[阳光电影www.ygdy8.com].贝尔科实验.BD.720p.中英双字幕.mkv
2017年邓超彭于晏赵丽颖《乘风破浪》BD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8276/[阳光电影www.ygdy8.com].乘风破浪.BD.720p.国语中字.mkv
2016年剧情《一万公里的约定》BD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9279/[阳光电影www.ygdy8.com].一万公里的约定.BD.720p.国语中字.mkv
2016年高分传记剧情《摔跤吧！爸爸》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8033/[阳光电影www.ygdy8.com].摔跤吧！爸爸.BD.720p.中英双字幕.mkv
2016年阮经天杜鹃爱情《纽约纽约》BD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8274/[阳光电影www.ygdy8.com].纽约纽约.BD.720p.国语中字.mkv
2017年金城武周冬雨《喜欢你》HD国语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:7030/[阳光电影www.ygdy8.com].喜欢你.HD.720p.国语中字.mkv
2016年孙艺珍惊悚《没有秘密》HD韩语中字,ftp://ygdy8:ygdy8@yg77.dydytt.net:8015/[阳光电影www.ygdy8.com].�]有秘密.HD.720p.韩语中字.mkv
2017年高分动作《疾速特攻/疾速追杀2》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:7014/[阳光电影www.ygdy8.com].疾速特攻.BD.720p.中英双字幕.mkv
2017年爱情喜剧《傲娇与偏见》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9237/[阳光电影www.ygdy8.com].傲娇与偏见.HD.720p.国语中字.mkv
2015年高分纪录片《猎捕/生存战》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8264/[阳光电影www.ygdy8.com].猎捕(第1集).BD.720p.中英双字幕.mkv
2017年剧情喜剧《战争机器》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8025/[阳光电影www.ygdy8.com].战争机器.BD.720p.中英双字幕.mkv
2016年悬疑惊悚《救命解药》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7027/[阳光电影www.ygdy8.com].救命解药.BD.720p.中英双字幕.mkv
2017年高分剧情《猜火车2/迷幻列车2》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:7013/[阳光电影www.ygdy8.com].猜火车2.BD.720p.中英双字幕.mkv
2017年高分惊悚动作《疾速特攻/疾速追杀2》HD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:7011/[阳光电影www.ygdy8.com].疾速特攻.HD.720p.中英双字幕.rmvb
2017年爱情喜剧《合约男女/婚前合约》BD国粤双语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:7025/[阳光电影www.ygdy8.com].合约男女.BD.720p.国粤双语中字.mkv
2017年高分剧情《猜火车2/迷幻列车2》HD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7024/[阳光电影www.ygdy8.com].猜火车2.HD.720p.中英双字幕.rmvb
2016年高分获奖剧情《帕特森》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8267/[阳光电影www.ygdy8.com].帕特森.BD.720p.中英双字幕.mkv
2017年科幻动作《金刚狼3：殊死一战》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7023/[阳光电影www.ygdy8.com].金刚狼3.BD.720p.中英双字幕.mkv
2016年高分动画《声之形》BD日语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8266/[阳光电影www.ygdy8.com].声之形.BD.720p.日语中字.mkv
2017年动画《乐高蝙蝠侠大电影》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:8009/[阳光电影www.ygdy8.com].乐高蝙蝠侠大电影.HD.720p.国语中字.mkv
2017年奇幻《美女与野兽》国英双语.BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:7009/[阳光电影www.ygdy8.com].美女与野兽.BD.720p.国英双语.中英双字幕.mkv
2017年奇幻剧情《陋室/天堂小屋》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:8008/[阳光电影www.ygdy8.com].陋室.BD.720p.中英双字幕.mkv
2017年悬疑《忽然七日/在我坠落前》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:7008/[阳光电影www.ygdy8.com].忽然七日.BD.720p.中英双字幕.mkv
2017年段奕宏黄轩动作《非凡任务/猎鹰》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8265/[阳光电影www.ygdy8.com].非凡任务.HD.720p.国语中字.mkv
2017年范伟喜剧《有完没完/生于四月一日》HD国语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:7020/[阳光电影www.ygdy8.com].有完没完.HD.720p.国语中字.mkv
2017年舒淇王千源奇幻喜剧《健忘村》BD国语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:8021/[阳光电影www.ygdy8.com].健忘村.BD.720p.国语中字.mkv
2017年科幻动作《金刚狼3：殊死一战》HD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8263/[阳光电影www.ygdy8.com].金刚狼3：殊死一战.HD.720p.中英双字幕.rmvb
2016年高分传记剧情《摔跤吧！爸爸》BD中文字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8261/[阳光电影www.ygdy8.com].摔跤吧！爸爸.HD.720x404.中文字幕.mkv
2017年动作《绑架者/迷途杀机》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9236/[阳光电影www.ygdy8.com].绑架者.HD.720p.国语中字.mkv
2016年高分历史剧情战争《沃伦》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8260/[阳光电影www.ygdy8.com].沃伦.BD.720p.中英双字幕.mkv
2016年动画喜剧《欢乐好声音》英国粤三语.BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9235/[阳光电影www.ygdy8.com].欢乐好声音.BD.720p.国粤英三语.中英双字幕.mkv
2016年奇幻动作《长城/万里长城》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8259/[阳光电影www.ygdy8.com].长城.BD.720p.中英双字幕.mkv
2016年高分获奖剧情喜剧《杰出公民》BD中文字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7017/[阳光电影www.ygdy8.com].杰出公民.BD.720p.中文字幕.mkv
2016年悬疑动作《冲天火/天空一号》BD国粤双语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:8016/[阳光电影www.ygdy8.com].冲天火.BD.720p.国粤双语中字.mkv
2017年动作喜剧《西游伏妖篇》BD国粤双语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9268/[阳光电影www.ygdy8.com].西游伏妖篇.BD.720p.国粤双语中字.mkv
2017年动作《极限特工3：终极回归》BD中英双字幕,ftp://ygdy8:ygdy8@yg32.dydytt.net:7013/[阳光电影www.ygdy8.com].极限特工3：终极回归.BD.720p.中英双字幕.mkv
2016年高分记录《辛普森：美国制造》BD中英双字幕,ftp://ygdy8:ygdy8@yg16.dydytt.net:7002/[阳光电影www.ygdy8.com].辛普森：美国制造.第1集.BD.720p.中英双字幕.mkv
2017年科幻爱情《世界之外》HD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9266/[阳光电影www.ygdy8.com].世界之外.HD.720p.中英双字幕.mkv
2017年成龙动作喜剧《功夫瑜伽》BD国语中字,ftp://ygdy8:ygdy8@yg77.dydytt.net:7002/[阳光电影www.ygdy8.com].功夫瑜伽.BD.720p.国语中字.mkv
2016年高分获奖大片《爱乐之城》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:8003/[阳光电影www.ygdy8.com].爱乐之城.BD.720p.中英双字幕.mkv
2016年犯罪剧情《夜色人生》BD中英双字幕,ftp://ygdy8:ygdy8@yg16.dydytt.net:8002/[阳光电影www.ygdy8.com].夜色人生.BD.720p.中英双字幕.mkv
2016年惊悚动作《密探/密侦/秘密间谍》BD韩语中字,ftp://ygdy8:ygdy8@yg73.dydytt.net:8008/[阳光电影www.ygdy8.com].密探.BD.720p.韩语中字.mkv
2017年亚当・桑德勒喜剧《桑迪》BD中英双字幕,ftp://ygdy8:ygdy8@yg32.dydytt.net:8008/[阳光电影www.ygdy8.com].桑迪.BD.720p.中英双字幕.mkv
2017年周冬雨张孝全《指甲刀人魔》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8256/[阳光电影www.ygdy8.com].指甲刀人魔.HD.720p.国语中字.mkv
2017年战争剧情《沙堡》BD中英双字幕,ftp://ygdy8:ygdy8@yg77.dydytt.net:8002/[阳光电影www.ygdy8.com].沙堡.BD.720p.中英双字幕.mkv
2017年获奖剧情《八月》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8254/[阳光电影www.ygdy8.com].八月.HD.720p.国语中字.mkv
2016年冒险惊悚《金矿/金爆内幕》BD中英双字幕,ftp://ygdy8:ygdy8@yg32.dydytt.net:8007/[阳光电影www.ygdy8.com].金矿.BD.720p.中英双字幕.mkv
2017年喜剧《一条狗的使命》BD中英双字幕,ftp://ygdy8:ygdy8@yg73.dydytt.net:8007/[阳光电影www.ygdy8.com].一条狗的使命.BD.720p.中英双字幕.mkv
2017年高分悬疑恐怖《逃出绝命镇》HD英语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:8008/[阳光电影www.ygdy8.com].逃出绝命镇.HD.720p.英语中字.mkv
2017年胡军余男剧情动作《上海王》HD国语中字,ftp://ygdy8:ygdy8@yg73.dydytt.net:7004/[阳光电影www.ygdy8.com].上海王.HD.720p.国语中字.mkv
2017年动作喜剧《西游伏妖篇》HD国语中字[修正版],ftp://ygdy8:ygdy8@y153.dydytt.net:8261/[阳光电影www.ygdy8.com].西游伏妖篇.HD.720p.国语中字.mkv
2016爱情武侠《大明锦衣卫》HD国语中文字幕,ftp://ygdy8:ygdy8@yg32.dydytt.net:7007/[阳光电影www.ygdy8.com].大明锦衣卫.HD.720p.国语中字.mkv
2017年奇幻动作《大梦西游2铁扇公主》HD国语中文字幕,ftp://ygdy8:ygdy8@yg32.dydytt.net:7007/[阳光电影www.ygdy8.com].大梦西游2铁扇公主.HD.720p.国语中字.mkv
2016年获奖剧情《藩篱》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8252/[阳光电影www.ygdy8.com].藩篱.BD.720p.中英双字幕.mkv
2016年高分悬疑剧情《怒/愤怒》BD日语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:8260/[阳光电影www.ygdy8.com].怒.BD.720p.日语中字.mkv
2016年奇幻动作《长城》HD中英双字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:8010/[阳光电影www.ygdy8.com].长城.BD.720p.中英双字幕.rmvb
2017年葛优谢霆锋剧情《决战食神》BD国粤双语中字,ftp://ygdy8:ygdy8@yg32.dydytt.net:7006/[阳光电影www.ygdy8.com].决战食神.BD.720p.国粤双语中字.mkv
2016年成龙动作喜剧《铁道飞虎》BD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9234/[阳光电影www.ygdy8.com].铁道飞虎.BD.720p.国语中字.mkv
2016年高分获奖大片《爱乐之城》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9233/[阳光电影www.ygdy8.com].爱乐之城.HD.720p.中英双字幕.rmvb
2016年高分剧情《比海更深》BD日语中字,ftp://ygdy8:ygdy8@yg32.dydytt.net:7005/[阳光电影www.ygdy8.com].比海更深.BD.720p.日语中字.mkv
2016年高分动作《终极斗士4》BD中英双字幕,ftp://ygdy8:ygdy8@yg73.dydytt.net:7003/[阳光电影www.ygdy8.com].终极斗士4.HD.720p.中英双字幕.mkv
2017年郑秀文爱情喜剧《合约男女》HD国语中字,ftp://ygdy8:ygdy8@yg72.dydytt.net:8007/[阳光电影www.ygdy8.com].合约男女.HD.720p.国语中字.mkv
2016年动作《蝙蝠侠大战超人：正义黎明》BD国英双语.中英双字,ftp://ygdy8:ygdy8@y153.dydytt.net:8259/[阳光电影www.ygdy8.com].蝙蝠侠大战超人：正义黎明.BD.720p.国英双语.中英双字幕.mkv
2017年葛优谢霆锋剧情《决战食神》HD国语中字,ftp://ygdy8:ygdy8@yg73.dydytt.net:7002/[阳光电影www.ygdy8.com].决战食神.HD.720p.国语中字.mkv
2016年高分惊悚恐怖《分裂》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7005/[阳光电影www.ygdy8.com].分裂.BD.720p.中英双字幕.mkv
2016年高分悬疑《看不见的客人/布局》BD中文字幕,ftp://ygdy8:ygdy8@yg72.dydytt.net:7028/[阳光电影www.ygdy8.net].看不见的客人.BD.720p.国语.西班牙语.中英双字幕.mkv
2016年惊悚《绝命荒漠/夺命疯捕》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9262/[阳光电影www.ygdy8.com].绝命荒漠.BD.720p.中英双字幕.mkv
2016年剧情《隧道/失控隧道》BD韩语中字,ftp://ygdy8:ygdy8@yg42.dydytt.net:7004/[阳光电影www.ygdy8.com].隧道.BD.720p.韩语中字.mkv
2016年科幻惊悚《新哥斯拉》BD日语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9229/[阳光电影www.ygdy8.com].新哥斯拉.BD.720p.日语中字.mkv
2016年高分剧情《完美陌生人/完美谎情》BD中文字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8004/[阳光电影www.ygdy8.com].完美陌生人.BD.720p.中文字幕.mkv
2017年剧情喜剧《乘风破浪》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9225/[阳光电影www.ygdy8.com].乘风破浪.HD.720p.国语中字.mkv
2016年高分获奖动画《西葫芦的生活》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8250/[阳光电影www.ygdy8.com].西葫芦的生活.BD.720p.中英双字幕.mkv
2016年科幻喜剧《怪兽卡车》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8003/[阳光电影www.ygdy8.com].怪兽卡车.BD.720p.中英双字幕.mkv
2017年动作喜剧《大闹天竺》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:8258/[阳光电影www.ygdy8.com].大闹天竺.HD.1080p.国语中字.mp4
2016年届奥斯卡最佳外语片《推销员》BD中文字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8002/[阳光电影www.ygdy8.com].推销员.BD.720p.中文字幕.mkv
2016年高分获奖剧情《隐藏人物》BD中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:7001/[阳光电影www.ygdy8.com].隐藏人物.BD.720p.中英双字幕.mkv
2017年成龙动作喜剧《功夫瑜伽》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:8256/[阳光电影www.ygdy8.com].功夫瑜伽.HD.720p.国语中字.mkv
2016年科幻动作《生化危机：终章》BD国英双语.中英双字幕,ftp://ygdy8:ygdy8@yg42.dydytt.net:8001/[阳光电影www.ygdy8.com]..生化危机：终章.BD.720p.国英双语.中英双字幕.mkv
2016年梁朝伟金城武杨颖《摆渡人》BD国粤双语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9222/[阳光电影www.ygdy8.com].摆渡人.BD.720p.国粤双语中字.mkv
2016年高分获奖剧情《沉默》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8248/[阳光电影www.ygdy8.com].沉默.BD.720p.中英双字幕.mkv
2016年动画动作《杀戮都市：O》BD日语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9220/[阳光电影www.ygdy8.com].杀戮都市：O.BD.720p.日语中字.mkv
2016年科幻动作《星球大战外传：侠盗一号》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9218/[阳光电影www.ygdy8.com].星球大战外传：侠盗一号.BD.720p.中英双字幕.mkv
2016年剧情历史惊悚《爱国者之日》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9217/[阳光电影www.ygdy8.com].爱国者之日.BD.720p.中英双字幕.mkv
2016年高分获奖《二十世纪女人》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8247/[阳光电影www.ygdy8.com].二十世纪女人.BD.720p.中英双字幕.mkv
2016年科幻恐怖动作《生化危机：终章》HD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9258/[阳光电影www.ygdy8.com].生化危机：终章.HD.720p.中英双字幕.rmvb
2016年恐怖动作《黑夜传说5：血战》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8246/[阳光电影www.ygdy8.com].黑夜传说5：血战.BD.720p.中英双字幕.mkv
2016年科幻动作《刺客信条》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9257/[阳光电影www.ygdy8.com].刺客信条.BD.720p.中英双字幕.mkv
2016年惊悚剧情《斯隆女士/枪狂帝国》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8245/[阳光电影www.ygdy8.com].斯隆女士.BD.720p.中英双字幕.mkv
2016年科幻动作《刺客信条》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9212/[阳光电影www.ygdy8.com].刺客信条.HD.720p.中英双字幕.rmvb
2017年奇幻喜剧《健忘村》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9255/[阳光电影www.ygdy8.com].健忘村.HD.720p.国语中字.mkv
2016年本・阿弗莱克《夜色人生》HD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9211/[阳光电影www.ygdy8.com].夜色人生.HD.720p.中英双字幕.rmvb
2016年动画喜剧《欢乐好声音》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:8252/[阳光电影www.ygdy8.com].欢乐好声音.BD.720p.中英双字幕.mkv
2017年获奖纪录《我的诗篇》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9253/[阳光电影www.ygdy8.com].我的诗篇.HD.720p.国语中字.mkv
2016年惊悚悬疑《你好，疯子》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:8241/[阳光电影www.ygdy8.com].你好，疯子！.HD.720p.国语中字.mkv
2016年闫妮小沈阳喜剧《情圣》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:8248/[阳光电影www.ygdy8.com].情圣.HD.720p.国语中字.mkv
2016年威尔・史密斯《附属美丽》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8238/[阳光电影www.ygdy8.com].附属美丽.BD.720p.中英双字幕.mkv
2016年科幻冒险《太空旅客》BD中英双字幕,ftp://ygdy8:ygdy8@yg80.dydytt.net:8011/[阳光电影www.ygdy8.com].太空旅客.BD.720p.中英双字幕.mkv
2016年喜剧《流浪猫鲍勃》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9250/[阳光电影www.ygdy8.com].流浪猫鲍勃.BD.720p.中英双字幕.mkv
2016年获奖奇幻《神奇动物在哪里》BD中英双字幕,ftp://ygdy8:ygdy8@yg80.dydytt.net:8007/[阳光电影www.ygdy8.com].神奇动物在哪里.BD.720p.中英双字幕.mkv
2016年许冠文获奖剧情《一路顺风》BD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9249/[阳光电影www.ygdy8.com].一路顺风.BD.720p.国语中字.mkv
2016年获奖剧情传记《第一夫人》BD中英双字幕,ftp://ygdy8:ygdy8@y153.dydytt.net:9209/[阳光电影www.ygdy8.com].第一夫人.BD.720p.中英双字幕.mkv
2016年成龙动作喜剧《铁道飞虎》HD国语中字,ftp://ygdy8:ygdy8@y219.dydytt.net:9248/[阳光电影www.ygdy8.com].铁道飞虎.HD.720p.国语中字.mkv
2016年葛优章子怡悬疑动作《罗曼蒂克消亡史》HD国语中字,ftp://ygdy8:ygdy8@y153.dydytt.net:9208/[阳光电影www.ygdy8.com].罗曼蒂克消亡史.HD.720p.国语中字.mkv
2016年8分获奖剧情《我是布莱克》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9247/[阳光电影www.ygdy8.com].我是布莱克.BD.720p.中英双字幕.mkv
2016年科幻冒险《太空旅客》HD中英双字幕,ftp://ygdy8:ygdy8@yg80.dydytt.net:8005/[阳光电影www.ygdy8.com].太空旅客.HD.720p.中英双字幕.rmvb
2016年获奖奇幻《怪物召唤》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:9245/[阳光电影www.ygdy8.com].怪物召唤.BD.720p.中英双字幕.mkv
2016年8.0分剧情《月光男孩》BD中英双字幕,ftp://ygdy8:ygdy8@yg20.dydytt.net:8004/[阳光电影www.ygdy8.com].月光男孩.BD.720p.中英双字幕.mkv
2016年7.9分获奖动画《海洋奇缘/莫阿娜》BD中英双字幕,ftp://ygdy8:ygdy8@yg80.dydytt.net:8002/[阳光电影www.ygdy8.com].海洋奇缘.BD.720p.中英双字幕.mkv
2016年布拉德・皮特战争动作《间谍同盟》BD中英双字幕,ftp://ygdy8:ygdy8@yg20.dydytt.net:8002/[阳光电影www.ygdy8.com].间谍同盟.BD.720p.中英双字幕.mkv
2016年7.8分获奖科幻动作《奇异博士》BD中英双字幕,ftp://ygdy8:ygdy8@y219.dydytt.net:8236/[阳光电影www.ygdy8.com].奇异博士.BD.720p.中英双字幕.mkv
2016年梁朝伟金城武陈奕迅杨颖《摆渡人》HD国粤双语中字,ftp://ygdy8:ygdy8@yg80.dydytt.net:9001/[阳光电影www.ygdy8.com].摆渡人.HD.720p.国粤双语中字.mkv
